16:23:09.891 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\UI\Core\VertexModifiers\Outline.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\UI\Core\VertexModifiers\PositionAsUV1.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\UI\Core\VertexModifiers\Shadow.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\UI\Core\VertexModifiers.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\UI\Core.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\UI.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\UnityEngine.UI.asmdef.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\Canvas\AssertionFailureOnOutputVertexCount.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\Canvas\CanvasElementsMaintainValidPositionsWhenCameraOrthoSizeIsZero.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\Canvas\CanvasWidthAssertionErrorWithRectTransform.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\Canvas\RootCanvasTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\Canvas\UISystemProfilerAddMarkerWithNullObjectDoesNotCrash.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\Canvas.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\CanvasRenderer\ChangingHierarchyOfCanvasRenderer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\CanvasRenderer\ParentCanvasIsSane.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\CanvasRenderer.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\Dropdown\DropdownOptionsListDrawer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\Dropdown.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\EventSystem\EventTriggerRemoveDuringExecution.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\EventSystem\InterceptedEventsPreviewTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\EventSystem.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\InputField\CharacterLimitValidation.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\InputField\ContentValidation.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\InputField.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\RectMask2D\RectMask2DCulling.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\RectMask2D\RectTransformPosition.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\RectMask2D.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\Slider\SliderRectReferences.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\Slider.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\TestBehaviourBase.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\Text\FontCreatedByScript.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\Text.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\UI\PropertyDrawers\PropertyDrawerTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\UI\PropertyDrawers.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\UI.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\UnityEditor.UI.EditorTests.asmdef.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\UnityEvent\UnityEventInvoke.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\UnityEvent.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor\WrapperWindowFixture.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Editor.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Button\ButtonTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Button\TestButton.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Button.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Canvas\BridgeScriptForRetainingObjects.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Canvas\CanvasGroupInheritedAlpha.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Canvas\CanvasResizeCorrectlyForRenderTexture.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Canvas\CanvasScalerWithChildTextObjectDoesNotCrash.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Canvas\CanvasSizeCorrectInAwakeAndStart.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Canvas\CanvasSizeCorrectInAwakeAndStartScript.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Canvas\CheckMeshColorsAndColors32Match.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Canvas\CoroutineWorksIfUIObjectIsAttached.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Canvas\CreateSceneUtility.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Canvas\NestedCanvas.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Canvas\NestedCanvasMaintainsCorrectSize.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Canvas\NoActiveCameraInSceneDoesNotCrashEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Canvas\RectMask2DReparentedToDifferentCanvas.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Canvas\RectMask2DWithNestedCanvasCullsUsingCorrectCanvasRect.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Canvas\RectTransformValidAfterEnable.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Canvas\SiblingOrderChangesLayout.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Canvas.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Dropdown\DropdownTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Dropdown.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\EventSystem\GraphicRaycasterTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\EventSystem\GraphicRaycasterWorldSpaceCanvasTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\EventSystem\InputModuleTests\DragCallbackCheck.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.464 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\EventSystem\InputModuleTests\FakeBaseInput.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\EventSystem\InputModuleTests\MouseUpdate.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\EventSystem\InputModuleTests\PointerClickCallbackCheck.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\EventSystem\InputModuleTests\PointerEnterCallbackCheck.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\EventSystem\InputModuleTests\PointerExitCallbackCheck.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\EventSystem\InputModuleTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\EventSystem\InputModuleTests.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\EventSystem\Physics2DRaycasterTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\EventSystem\PhysicsRaycasterTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\EventSystem\RaycastSortingTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\EventSystem\SelectableTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\EventSystem.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Graphic\GraphicTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Graphic\ImageTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Graphic\MaskTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Graphic\NavigationTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Graphic\RawImageTest.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Graphic\RawImageTestHook.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Graphic\ToggleTestImageHook.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Graphic.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Image\ImageFilledGenerateWork.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Image\ImageTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Image\TestableImage.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Image.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\InputField\DesktopInputFieldTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\InputField\FakeInputModule.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\InputField\GenericInputFieldTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\InputField\InputFieldTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\InputField\TouchInputFieldTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\InputField.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Layout\AspectRatioFitterTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Layout\ContentSizeFitterTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Layout\GridLayoutGroupTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Layout\HorizonalLayoutGroupTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Layout\LayoutGroupScaling.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Layout\VerticalLayoutGroupTests.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\Layout.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\LayoutGroup\LayoutGroupArrangement.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\LayoutGroup.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\MaskClipping\RectMask2DClipping.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\MaskClipping.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
16:23:22.465 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Tests\Runtime\NestedLayout\SceneWithNestedLayoutElementsLoads.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
